timestamp,device_id,temperature_one,temperature_two,vibration_x,vibration_y,vibration_z,magnetic_flux_x,magnetic_flux_y,magnetic_flux_z,microphone_one,microphone_two
2026-03-12T13:01:51.056Z,IEMAA-IEMA-601-4-802,30.24,38.96,2.44,3.40,-3.01,-69.09,-59.02,67.54,36.02,72.24
2026-03-12T13:01:52.058Z,IEMAA-IEMA-601-4-802,23.11,28.91,0.32,-4.96,0.17,54.85,-39.68,-3.93,47.94,79.26
2026-03-12T13:01:53.069Z,IEMAA-IEMA-601-4-802,31.95,34.35,-3.57,-3.14,0.87,-11.83,-0.50,92.13,35.76,79.35
2026-03-12T13:01:54.072Z,IEMAA-IEMA-601-4-802,30.44,32.27,-3.37,4.30,0.51,-68.44,-73.75,-98.86,83.70,66.43
2026-03-12T13:01:55.085Z,IEMAA-IEMA-601-4-802,36.17,26.11,0.89,1.64,-4.68,18.01,-18.88,94.70,54.41,37.00
2026-03-12T13:01:56.094Z,IEMAA-IEMA-601-4-802,25.17,27.92,-4.91,3.81,-1.54,-59.30,77.12,2.93,32.21,51.81
2026-03-12T13:01:57.107Z,IEMAA-IEMA-601-4-802,31.93,28.00,-0.73,0.41,-4.18,-12.00,84.55,-94.84,42.87,88.46
2026-03-12T13:01:58.119Z,IEMAA-IEMA-601-4-802,32.47,34.43,-4.77,-2.23,1.79,-60.84,-93.97,-54.52,65.26,42.27
2026-03-12T13:01:59.129Z,IEMAA-IEMA-601-4-802,20.14,33.01,3.18,-3.10,-3.61,-61.07,-50.96,22.60,77.09,85.32
2026-03-12T13:02:00.135Z,IEMAA-IEMA-601-4-802,30.54,21.00,3.88,-0.33,3.16,75.99,-68.94,-34.98,86.58,52.47
2026-03-12T13:02:01.145Z,IEMAA-IEMA-601-4-802,24.32,30.40,0.49,3.69,-3.28,-64.47,90.07,-63.43,30.61,89.71
2026-03-12T13:02:02.152Z,IEMAA-IEMA-601-4-802,29.55,25.10,-1.09,3.30,2.19,-3.86,25.06,-62.69,92.47,73.55
2026-03-12T13:02:03.162Z,IEMAA-IEMA-601-4-802,34.99,36.96,-4.32,-3.97,-4.78,34.52,70.99,32.35,62.96,89.00
2026-03-12T13:02:04.163Z,IEMAA-IEMA-601-4-802,33.91,28.17,0.94,1.19,-3.45,13.53,-99.67,13.93,35.13,91.08
2026-03-12T13:02:05.180Z,IEMAA-IEMA-601-4-802,35.32,35.90,-3.06,-1.87,3.13,-0.71,39.69,1.24,84.96,37.45
2026-03-12T13:02:06.189Z,IEMAA-IEMA-601-4-802,36.27,24.17,1.93,-3.18,-1.89,-1.29,96.87,21.13,31.69,45.40
2026-03-12T13:02:07.193Z,IEMAA-IEMA-601-4-802,33.58,37.03,2.64,0.68,2.11,76.50,-12.40,-13.05,94.44,62.37
2026-03-12T13:02:08.195Z,IEMAA-IEMA-601-4-802,20.65,32.16,-0.90,4.58,1.51,-47.19,-53.13,16.20,86.45,48.41
2026-03-12T13:02:09.205Z,IEMAA-IEMA-601-4-802,24.79,20.52,-2.61,-1.89,3.59,38.21,-74.98,4.27,79.12,47.27
2026-03-12T13:02:10.219Z,IEMAA-IEMA-601-4-802,37.19,22.08,0.09,-0.69,3.32,23.74,-21.72,-88.84,90.81,40.44
2026-03-12T13:02:11.228Z,IEMAA-IEMA-601-4-802,28.45,26.76,4.27,1.15,4.81,98.70,24.25,-45.14,62.53,79.27
2026-03-12T13:02:12.241Z,IEMAA-IEMA-601-4-802,28.39,25.39,1.77,1.31,-4.94,73.92,-88.76,21.09,71.30,44.86
2026-03-12T13:02:13.248Z,IEMAA-IEMA-601-4-802,31.96,29.35,-2.02,2.45,-2.91,23.12,-24.24,51.76,87.48,90.87
2026-03-12T13:02:14.261Z,IEMAA-IEMA-601-4-802,22.17,23.14,3.31,1.35,1.40,-83.03,-73.88,-96.70,68.96,43.26
2026-03-12T13:02:15.269Z,IEMAA-IEMA-601-4-802,37.14,26.87,-4.36,-2.65,-3.42,74.51,37.01,-8.25,64.81,79.92
2026-03-12T13:02:16.284Z,IEMAA-IEMA-601-4-802,38.81,36.61,-3.01,-0.93,-4.63,80.97,28.44,-0.36,94.75,34.12
2026-03-12T13:02:17.287Z,IEMAA-IEMA-601-4-802,38.74,30.06,4.97,0.30,3.99,47.75,-20.77,-2.97,54.60,40.43
2026-03-12T13:02:18.305Z,IEMAA-IEMA-601-4-802,37.43,28.52,-4.22,-2.94,-1.04,-15.83,60.61,-33.52,35.68,42.59
2026-03-12T13:02:19.308Z,IEMAA-IEMA-601-4-802,22.59,32.36,3.11,-3.13,0.45,72.26,17.27,36.12,60.31,49.79
2026-03-12T13:02:20.313Z,IEMAA-IEMA-601-4-802,34.82,28.86,-1.09,-1.65,-2.81,34.13,-26.52,-91.19,91.72,62.65
2026-03-12T13:02:21.326Z,IEMAA-IEMA-601-4-802,38.47,38.23,3.94,-4.39,1.77,-86.02,-9.26,-15.45,31.53,43.26
2026-03-12T13:02:22.334Z,IEMAA-IEMA-601-4-802,23.68,32.65,3.93,-1.69,-0.14,-34.19,73.19,-16.28,80.95,34.13
2026-03-12T13:02:23.346Z,IEMAA-IEMA-601-4-802,27.20,30.63,-3.76,-0.86,-2.14,-22.90,75.22,36.70,94.85,67.88
2026-03-12T13:02:24.353Z,IEMAA-IEMA-601-4-802,21.97,25.12,-4.20,-0.35,-0.88,-73.54,40.93,-61.49,66.00,68.47
2026-03-12T13:02:25.364Z,IEMAA-IEMA-601-4-802,21.91,30.54,-0.53,-4.23,-3.67,-91.97,-48.42,-8.40,92.51,54.18
2026-03-12T13:02:26.364Z,IEMAA-IEMA-601-4-802,34.24,39.09,-4.42,4.13,2.64,-36.30,20.97,67.18,32.68,37.22
2026-03-12T13:02:27.375Z,IEMAA-IEMA-601-4-802,25.53,28.85,-2.53,2.89,4.93,73.09,-52.54,61.86,79.78,38.70
2026-03-12T13:02:28.385Z,IEMAA-IEMA-601-4-802,21.38,21.47,4.03,-1.09,4.23,47.00,-78.61,54.81,57.16,91.10
2026-03-12T13:02:29.393Z,IEMAA-IEMA-601-4-802,35.01,22.80,-2.97,4.03,4.01,87.50,-84.01,-58.08,86.24,35.21
2026-03-12T13:02:30.405Z,IEMAA-IEMA-601-4-802,35.58,34.74,-2.33,3.68,-0.58,-6.32,56.56,-77.33,45.47,32.62
2026-03-12T13:02:31.420Z,IEMAA-IEMA-601-4-802,21.62,34.88,0.13,-1.41,4.90,36.28,-74.07,-39.64,71.76,43.77
2026-03-12T13:02:32.428Z,IEMAA-IEMA-601-4-802,36.95,33.36,-2.28,3.28,-4.45,1.67,66.21,-16.44,75.46,31.91
2026-03-12T13:02:33.438Z,IEMAA-IEMA-601-4-802,39.71,21.13,0.45,4.12,3.13,76.20,-46.69,-74.71,41.99,57.40
2026-03-12T13:02:34.445Z,IEMAA-IEMA-601-4-802,28.92,28.59,-2.26,-1.93,-0.74,-73.28,-51.76,95.93,57.74,45.79
2026-03-12T13:02:35.459Z,IEMAA-IEMA-601-4-802,37.45,31.35,-3.41,-3.98,2.38,-66.66,98.42,-79.43,99.72,79.65
2026-03-12T13:02:36.467Z,IEMAA-IEMA-601-4-802,33.17,26.14,-3.51,5.00,2.58,50.22,14.29,96.30,95.00,45.51
2026-03-12T13:02:37.480Z,IEMAA-IEMA-601-4-802,21.61,31.35,-3.94,-2.44,3.45,15.03,56.95,-53.51,73.69,60.31
2026-03-12T13:02:38.486Z,IEMAA-IEMA-601-4-802,28.87,20.60,-2.61,2.42,-0.04,-54.27,99.21,88.29,42.33,64.65
2026-03-12T13:02:39.492Z,IEMAA-IEMA-601-4-802,20.71,34.49,0.34,-0.50,-1.70,-12.48,17.31,93.92,67.59,57.02
2026-03-12T13:02:40.492Z,IEMAA-IEMA-601-4-802,39.86,29.79,-0.11,4.81,2.38,63.57,-47.92,48.39,63.36,95.07
2026-03-12T13:02:41.503Z,IEMAA-IEMA-601-4-802,36.50,34.68,-2.53,1.09,2.50,49.86,-2.36,18.11,63.24,73.50
2026-03-12T13:02:42.503Z,IEMAA-IEMA-601-4-802,32.75,30.52,3.20,-4.76,3.86,10.86,-96.96,-60.59,38.83,46.72
2026-03-12T13:02:43.513Z,IEMAA-IEMA-601-4-802,31.72,37.96,1.79,2.66,1.76,-82.42,46.74,-94.62,87.90,70.14
2026-03-12T13:02:44.526Z,IEMAA-IEMA-601-4-802,38.27,39.50,-3.95,3.55,1.20,48.45,68.78,40.37,73.58,52.38
2026-03-12T13:02:45.526Z,IEMAA-IEMA-601-4-802,23.37,31.70,-2.41,2.46,4.27,-51.36,40.04,12.51,93.46,68.13
2026-03-12T13:02:46.535Z,IEMAA-IEMA-601-4-802,30.07,31.02,-0.98,-4.44,3.00,-99.88,-15.67,46.63,92.05,92.77
2026-03-12T13:02:47.546Z,IEMAA-IEMA-601-4-802,35.88,36.89,2.41,-4.45,-2.19,93.97,58.27,-5.71,68.58,87.67
2026-03-12T13:02:48.549Z,IEMAA-IEMA-601-4-802,20.51,29.42,-2.44,1.98,3.48,-81.43,-85.54,-15.35,65.68,58.91
2026-03-12T13:02:49.564Z,IEMAA-IEMA-601-4-802,21.37,31.86,-0.22,-4.89,-1.61,16.54,26.27,97.49,81.21,78.88
2026-03-12T13:02:50.571Z,IEMAA-IEMA-601-4-802,21.35,26.13,4.53,-4.54,-0.79,5.56,34.80,-5.75,93.31,58.33
2026-03-12T13:02:51.579Z,IEMAA-IEMA-601-4-802,38.22,37.82,-4.13,-4.01,4.31,-61.48,-95.06,84.96,55.28,90.17
2026-03-12T13:02:52.592Z,IEMAA-IEMA-601-4-802,28.39,33.17,-2.29,-1.20,1.16,-20.24,-63.24,12.75,75.52,64.50
2026-03-12T13:02:53.596Z,IEMAA-IEMA-601-4-802,34.15,24.62,2.56,-3.40,1.93,-97.45,23.11,47.54,66.34,71.25
2026-03-12T13:02:54.600Z,IEMAA-IEMA-601-4-802,33.25,24.53,-3.28,3.11,4.85,8.42,32.88,70.39,54.03,73.13
2026-03-12T13:02:55.600Z,IEMAA-IEMA-601-4-802,39.40,20.52,1.91,-1.17,3.76,22.91,35.50,69.33,31.28,42.54
2026-03-12T13:02:56.613Z,IEMAA-IEMA-601-4-802,33.15,27.73,-2.01,1.10,-2.16,90.48,-8.54,-98.32,78.75,74.96
2026-03-12T13:02:57.612Z,IEMAA-IEMA-601-4-802,25.77,29.69,2.32,2.25,-3.47,12.58,-18.81,46.37,56.83,66.87
2026-03-12T13:02:58.625Z,IEMAA-IEMA-601-4-802,23.01,26.95,0.25,4.53,4.73,38.78,25.37,-56.16,80.91,49.22
2026-03-12T13:02:59.633Z,IEMAA-IEMA-601-4-802,38.19,20.21,3.78,-4.85,-2.17,96.89,66.59,13.23,64.82,88.06
2026-03-12T13:03:00.636Z,IEMAA-IEMA-601-4-802,29.17,20.28,2.49,-3.52,4.23,83.33,39.21,17.76,31.75,73.92
2026-03-12T13:03:01.644Z,IEMAA-IEMA-601-4-802,31.12,33.93,3.21,-0.02,-3.72,-55.38,62.64,-45.70,55.38,41.41
2026-03-12T13:03:02.653Z,IEMAA-IEMA-601-4-802,25.06,35.45,2.22,-2.01,-4.40,21.53,-94.91,67.74,68.13,30.77
2026-03-12T13:03:03.655Z,IEMAA-IEMA-601-4-802,39.96,31.87,-4.64,0.84,1.46,80.71,13.09,97.66,34.16,89.38
2026-03-12T13:03:04.669Z,IEMAA-IEMA-601-4-802,30.56,29.94,-2.38,3.92,-1.46,31.16,-85.43,-8.02,61.06,72.13
2026-03-12T13:03:05.673Z,IEMAA-IEMA-601-4-802,34.86,32.97,-1.98,-4.09,-4.51,65.89,-5.56,-63.38,81.31,75.93
2026-03-12T13:03:06.683Z,IEMAA-IEMA-601-4-802,32.99,35.51,-2.56,-1.50,-1.23,55.93,95.76,-29.11,77.79,42.33
2026-03-12T13:03:07.694Z,IEMAA-IEMA-601-4-802,33.96,27.70,-4.59,-0.25,-4.32,-0.55,-4.50,-43.22,37.93,80.96
2026-03-12T13:03:08.707Z,IEMAA-IEMA-601-4-802,32.70,27.76,3.52,1.16,-2.82,-81.10,-16.12,-46.04,78.37,76.25
2026-03-12T13:03:09.709Z,IEMAA-IEMA-601-4-802,27.01,23.58,-4.18,0.69,-2.79,-77.12,-84.24,-34.68,93.84,72.26
2026-03-12T13:03:10.720Z,IEMAA-IEMA-601-4-802,23.02,36.34,-3.06,3.83,1.01,93.90,-19.19,99.92,55.30,83.64
2026-03-12T13:03:11.730Z,IEMAA-IEMA-601-4-802,31.08,33.27,4.58,-0.85,0.25,-22.27,9.02,-60.21,91.24,35.62
2026-03-12T13:03:12.739Z,IEMAA-IEMA-601-4-802,34.97,35.22,4.37,-0.18,-1.54,65.94,6.78,-80.77,54.85,48.35
2026-03-12T13:03:13.742Z,IEMAA-IEMA-601-4-802,21.13,20.86,-4.07,1.83,4.24,-35.06,27.14,54.61,52.30,41.65
2026-03-12T13:03:14.750Z,IEMAA-IEMA-601-4-802,39.90,37.10,1.87,1.48,2.29,45.13,8.57,-85.16,90.50,78.55
2026-03-12T13:03:15.753Z,IEMAA-IEMA-601-4-802,33.76,28.07,-2.36,-3.33,-3.15,7.48,-37.45,-84.52,68.78,76.92
2026-03-12T13:03:16.762Z,IEMAA-IEMA-601-4-802,20.32,38.11,-4.19,0.89,-1.69,-4.67,-66.88,63.79,38.44,45.66
2026-03-12T13:03:17.769Z,IEMAA-IEMA-601-4-802,21.14,38.41,0.98,4.78,-1.92,-77.25,62.17,-22.27,56.98,92.38
2026-03-12T13:03:18.782Z,IEMAA-IEMA-601-4-802,27.20,31.09,-3.12,4.80,-4.39,48.78,-59.79,-58.59,49.68,91.37
2026-03-12T13:03:19.784Z,IEMAA-IEMA-601-4-802,25.74,39.60,-4.27,-3.72,3.33,38.78,-60.83,90.81,93.38,63.96
2026-03-12T13:03:20.789Z,IEMAA-IEMA-601-4-802,20.06,36.77,-2.68,-0.18,-2.58,91.46,20.40,-97.02,79.58,85.38
2026-03-12T13:03:21.796Z,IEMAA-IEMA-601-4-802,38.77,37.79,-0.71,0.17,0.74,-80.63,-62.93,-38.78,46.81,78.79
2026-03-12T13:03:22.808Z,IEMAA-IEMA-601-4-802,37.95,28.45,-0.80,-1.76,-3.98,59.19,33.58,18.63,61.67,81.73
2026-03-12T13:03:23.811Z,IEMAA-IEMA-601-4-802,23.64,36.47,2.59,2.43,1.34,-95.24,43.52,71.25,47.49,40.03
2026-03-12T13:03:24.828Z,IEMAA-IEMA-601-4-802,26.65,24.24,2.07,-3.04,3.62,-42.30,-94.01,-78.08,86.42,72.09
2026-03-12T13:03:25.835Z,IEMAA-IEMA-601-4-802,36.88,35.48,4.58,0.26,-4.87,22.60,-74.34,19.45,96.85,37.58
2026-03-12T13:03:26.851Z,IEMAA-IEMA-601-4-802,35.99,38.10,-3.34,1.51,-0.43,98.17,-55.56,74.46,91.74,42.26
2026-03-12T13:03:27.859Z,IEMAA-IEMA-601-4-802,28.86,26.40,-1.17,-3.49,-1.31,33.48,-70.01,-67.46,73.26,78.13
2026-03-12T13:03:28.868Z,IEMAA-IEMA-601-4-802,33.57,25.25,-2.89,-2.38,4.97,24.39,79.91,-36.58,71.25,93.41
2026-03-12T13:03:29.875Z,IEMAA-IEMA-601-4-802,33.84,27.72,-4.83,-3.44,-0.45,92.19,-73.10,-50.70,87.39,33.11
2026-03-12T13:03:30.886Z,IEMAA-IEMA-601-4-802,20.37,22.85,2.66,-0.22,-1.13,33.52,-22.77,-84.81,81.22,96.49
2026-03-12T13:03:31.895Z,IEMAA-IEMA-601-4-802,34.90,36.36,1.00,-1.95,0.06,59.84,17.24,-58.07,80.39,35.98
2026-03-12T13:03:32.906Z,IEMAA-IEMA-601-4-802,23.54,31.87,-2.94,4.01,-4.35,53.61,29.46,-93.62,81.71,68.93
2026-03-12T13:03:33.914Z,IEMAA-IEMA-601-4-802,30.73,29.84,-1.28,2.66,-3.24,78.31,-18.26,-60.02,88.57,75.70
2026-03-12T13:03:34.914Z,IEMAA-IEMA-601-4-802,27.39,24.99,-2.86,-4.73,4.44,-56.12,-22.91,93.53,30.21,48.90
2026-03-12T13:03:35.923Z,IEMAA-IEMA-601-4-802,35.60,34.63,4.00,3.21,-2.92,7.74,-29.17,16.86,87.97,53.47
2026-03-12T13:03:36.937Z,IEMAA-IEMA-601-4-802,29.85,36.23,3.62,-2.94,-4.21,-93.78,-66.23,-84.99,33.15,70.50
2026-03-12T13:03:37.945Z,IEMAA-IEMA-601-4-802,22.12,36.93,-4.40,0.77,4.16,-49.56,-21.76,59.07,63.81,72.41
2026-03-12T13:03:38.960Z,IEMAA-IEMA-601-4-802,31.83,20.06,2.97,2.79,0.85,2.45,-87.43,-34.80,43.39,39.35
2026-03-12T13:03:39.967Z,IEMAA-IEMA-601-4-802,33.36,35.23,3.69,3.15,-0.63,27.47,-53.56,-25.81,32.80,90.68
2026-03-12T13:03:40.972Z,IEMAA-IEMA-601-4-802,32.53,25.87,3.39,-1.58,4.38,63.02,-48.30,-24.00,63.18,76.39
2026-03-12T13:03:41.979Z,IEMAA-IEMA-601-4-802,21.60,38.25,-2.20,1.66,2.78,52.08,-30.27,-16.18,92.28,42.50
2026-03-12T13:03:42.991Z,IEMAA-IEMA-601-4-802,39.30,23.41,1.61,-3.26,0.54,-42.26,-74.49,16.18,84.64,36.08
2026-03-12T13:03:43.997Z,IEMAA-IEMA-601-4-802,36.33,31.62,0.72,1.21,3.81,58.36,75.69,49.82,64.73,43.89
2026-03-12T13:03:45.014Z,IEMAA-IEMA-601-4-802,32.03,26.35,-0.29,3.07,-3.41,-56.06,85.24,-97.89,61.63,62.36
2026-03-12T13:03:46.019Z,IEMAA-IEMA-601-4-802,32.96,27.28,-4.61,-2.57,-0.45,13.21,-46.08,9.14,90.82,47.19
2026-03-12T13:03:47.031Z,IEMAA-IEMA-601-4-802,39.75,22.35,1.44,3.76,4.85,-15.82,-63.06,78.79,30.85,49.13
2026-03-12T13:03:48.046Z,IEMAA-IEMA-601-4-802,24.10,35.53,-0.56,2.42,-4.33,7.40,72.09,-48.26,67.84,44.12
2026-03-12T13:03:49.047Z,IEMAA-IEMA-601-4-802,27.86,23.26,-1.13,1.56,2.49,-78.72,-37.39,92.62,68.07,61.07
2026-03-12T13:03:50.057Z,IEMAA-IEMA-601-4-802,24.12,25.02,1.00,-3.66,1.93,34.99,18.51,-93.27,70.73,52.41
2026-03-12T13:03:51.065Z,IEMAA-IEMA-601-4-802,22.61,33.37,-4.96,-0.75,-2.09,-65.42,-45.58,93.63,46.72,37.90
2026-03-12T13:03:52.077Z,IEMAA-IEMA-601-4-802,26.15,32.36,-1.03,0.91,-4.12,-17.09,-58.38,-92.03,31.70,50.38
2026-03-12T13:03:53.085Z,IEMAA-IEMA-601-4-802,32.48,32.03,4.78,-0.15,-1.88,-51.24,-49.96,-94.72,76.80,55.37
2026-03-12T13:03:54.096Z,IEMAA-IEMA-601-4-802,26.54,31.17,-0.16,-1.66,4.08,68.97,-6.10,86.60,47.76,80.09
2026-03-12T13:03:55.108Z,IEMAA-IEMA-601-4-802,22.52,31.87,-0.46,0.09,-3.41,-4.87,15.01,12.94,64.22,97.65
2026-03-12T13:03:56.115Z,IEMAA-IEMA-601-4-802,39.23,20.12,-2.85,0.04,0.84,-13.95,90.34,-91.61,33.31,78.16
2026-03-12T13:03:57.127Z,IEMAA-IEMA-601-4-802,37.29,27.07,2.71,3.70,4.16,22.99,-3.80,-32.38,31.59,91.91
2026-03-12T13:03:58.140Z,IEMAA-IEMA-601-4-802,20.77,20.02,-3.86,-2.15,-3.58,-71.09,-74.32,10.01,33.24,91.76
2026-03-12T13:03:59.143Z,IEMAA-IEMA-601-4-802,37.04,37.39,3.95,2.92,2.69,56.14,-91.81,26.83,63.57,41.33
2026-03-12T13:04:00.155Z,IEMAA-IEMA-601-4-802,33.52,27.65,3.53,1.72,-3.55,49.61,-95.25,-76.89,40.06,87.20
2026-03-12T13:04:01.157Z,IEMAA-IEMA-601-4-802,28.96,34.82,-1.96,-4.27,-3.43,-58.70,-37.91,-60.23,53.08,98.16
2026-03-12T13:04:02.165Z,IEMAA-IEMA-601-4-802,20.63,26.84,4.38,-4.13,-0.61,28.97,37.35,-98.48,81.35,62.83
2026-03-12T13:04:03.169Z,IEMAA-IEMA-601-4-802,28.87,32.26,4.86,-3.74,-3.48,-41.24,2.04,10.54,80.25,66.31
2026-03-12T13:04:04.178Z,IEMAA-IEMA-601-4-802,33.00,21.08,-2.84,0.85,-3.49,-60.17,35.13,-77.64,46.98,91.50
2026-03-12T13:04:05.185Z,IEMAA-IEMA-601-4-802,33.79,35.69,1.04,-2.22,3.78,-81.45,67.82,79.51,78.46,48.47
2026-03-12T13:04:06.194Z,IEMAA-IEMA-601-4-802,20.30,21.92,-1.71,0.42,4.91,63.14,91.13,-52.61,31.39,48.37
2026-03-12T13:04:07.207Z,IEMAA-IEMA-601-4-802,28.80,29.14,-1.76,1.21,-4.96,70.57,-43.92,74.03,52.11,52.43
2026-03-12T13:04:08.219Z,IEMAA-IEMA-601-4-802,27.52,22.43,-0.55,2.20,1.35,93.86,93.06,97.13,58.44,55.94
2026-03-12T13:04:09.225Z,IEMAA-IEMA-601-4-802,22.14,29.36,1.21,-2.02,0.40,-24.52,-95.62,-13.49,60.98,44.49
2026-03-12T13:04:10.235Z,IEMAA-IEMA-601-4-802,34.03,27.81,4.93,4.43,-0.39,-87.84,-32.15,25.40,78.51,42.33
2026-03-12T13:04:11.239Z,IEMAA-IEMA-601-4-802,39.99,31.01,2.65,-0.92,2.10,-91.42,52.56,80.90,31.63,43.32
2026-03-12T13:04:12.246Z,IEMAA-IEMA-601-4-802,30.62,33.52,0.96,2.37,-4.94,-91.41,-17.79,-41.79,46.59,73.23
2026-03-12T13:04:13.257Z,IEMAA-IEMA-601-4-802,38.38,22.38,-3.40,-0.23,3.92,-6.19,-65.21,72.64,49.28,97.01
2026-03-12T13:04:14.270Z,IEMAA-IEMA-601-4-802,39.82,31.69,4.84,0.94,-3.32,62.38,59.88,84.04,50.73,83.77
2026-03-12T13:04:15.276Z,IEMAA-IEMA-601-4-802,26.50,26.19,-4.64,-2.48,1.81,-6.55,72.89,-44.36,72.64,44.47
2026-03-12T13:04:16.289Z,IEMAA-IEMA-601-4-802,39.81,20.64,-2.74,-2.91,-4.05,-58.29,15.54,2.90,71.42,38.26
2026-03-12T13:04:17.295Z,IEMAA-IEMA-601-4-802,30.05,35.76,3.02,-3.24,1.41,-24.15,19.14,-12.94,69.01,39.46
2026-03-12T13:04:18.299Z,IEMAA-IEMA-601-4-802,30.18,37.46,1.09,-1.19,4.84,15.96,-97.83,3.59,86.06,41.83
2026-03-12T13:04:19.305Z,IEMAA-IEMA-601-4-802,39.11,36.74,-1.38,-0.20,-0.02,0.15,95.37,-13.65,86.47,64.86
2026-03-12T13:04:20.315Z,IEMAA-IEMA-601-4-802,30.84,21.86,-4.34,3.33,-3.46,-5.77,-65.51,-0.39,80.83,80.14
2026-03-12T13:04:21.320Z,IEMAA-IEMA-601-4-802,39.99,23.56,-3.86,3.79,4.62,59.31,-0.92,-48.95,58.02,78.84
2026-03-12T13:04:22.330Z,IEMAA-IEMA-601-4-802,37.23,34.41,-4.76,-2.66,-2.60,-26.09,-97.27,-60.12,72.04,34.15
2026-03-12T13:04:23.341Z,IEMAA-IEMA-601-4-802,21.91,32.53,-0.57,-1.41,-4.17,99.05,28.37,-70.43,76.63,35.74
2026-03-12T13:04:24.348Z,IEMAA-IEMA-601-4-802,34.88,39.96,-1.72,-3.09,-0.68,-85.37,-17.85,-17.06,86.00,36.20
2026-03-12T13:04:25.353Z,IEMAA-IEMA-601-4-802,23.48,29.52,-1.57,-3.19,2.68,-9.57,-10.70,89.08,94.25,52.44
2026-03-12T13:04:26.361Z,IEMAA-IEMA-601-4-802,27.48,35.38,-3.87,-1.45,3.43,-35.36,15.68,21.10,44.19,81.31
2026-03-12T13:04:27.374Z,IEMAA-IEMA-601-4-802,24.59,29.13,1.39,-1.57,0.95,75.26,47.29,-43.88,44.65,61.55
2026-03-12T13:04:28.387Z,IEMAA-IEMA-601-4-802,20.27,25.39,-2.21,1.49,2.40,21.48,-83.62,79.59,84.67,51.69
2026-03-12T13:04:29.393Z,IEMAA-IEMA-601-4-802,23.62,39.14,-4.58,1.45,2.56,-55.59,-3.37,-12.11,37.06,86.50
2026-03-12T13:04:30.406Z,IEMAA-IEMA-601-4-802,28.10,22.04,-2.55,-4.11,-0.83,-32.42,94.20,22.30,96.64,75.99
2026-03-12T13:04:31.418Z,IEMAA-IEMA-601-4-802,31.24,38.24,3.01,4.21,1.78,-7.56,84.42,61.47,91.27,70.18
2026-03-12T13:05:12.700Z,IEMAA-IEMA-601-4-802,26.08,35.93,-1.34,-1.82,1.68,3.28,-20.88,34.23,33.10,89.78
2026-03-12T13:05:13.705Z,IEMAA-IEMA-601-4-802,20.73,23.62,2.74,-1.05,1.34,-88.27,-45.91,-44.84,95.76,91.40
2026-03-12T13:05:14.717Z,IEMAA-IEMA-601-4-802,38.31,25.30,-4.80,-4.40,-0.18,94.90,-96.26,33.22,56.49,95.76
2026-03-12T13:05:15.725Z,IEMAA-IEMA-601-4-802,20.29,32.33,-1.49,0.11,-0.64,33.33,-46.44,-75.91,44.71,65.87
2026-03-12T13:05:16.736Z,IEMAA-IEMA-601-4-802,26.86,23.79,3.55,-1.12,-1.89,8.51,-76.11,-75.00,38.65,57.53
2026-03-12T13:05:17.741Z,IEMAA-IEMA-601-4-802,29.28,24.24,4.63,-0.22,-1.44,-58.41,-30.22,-22.83,60.41,32.40
